Constituency Name,Candidate surname,Candidate First Name,Result,Count Number,Non-Transferable,Occurred On Count,Required To Reach Quota,Required To Save Deposit,Transfers,Votes,Total Votes,Constituency Number,Candidate Id
Cavan-Monaghan,Tully,Pauline,Elected,11,880,2,0,0,0,10166,12031,2,198
Cavan-Monaghan,Van Der Spek,Liam,,1,0,0,11048,2025,0,983,983,2,199
Cavan-Monaghan,Van Der Spek,Liam,,2,0,0,11014,1991,34,983,1017,2,199
Cavan-Monaghan,Van Der Spek,Liam,,3,0,0,10903,1880,111,983,1128,2,199
Cavan-Monaghan,Van Der Spek,Liam,,4,0,0,10894,1871,9,983,1137,2,199
Cavan-Monaghan,Van Der Spek,Liam,,5,0,0,10882,1859,12,983,1149,2,199
Cavan-Monaghan,Van Der Spek,Liam,Excluded,6,0,6,0,1859,-1149,983,0,2,199
Cavan-Monaghan,Van Der Spek,Liam,Excluded,7,0,6,0,1859,0,983,0,2,199
Cavan-Monaghan,Van Der Spek,Liam,Excluded,8,0,6,0,1859,0,983,0,2,199
Cavan-Monaghan,Van Der Spek,Liam,Excluded,9,0,6,0,1859,0,983,0,2,199
Cavan-Monaghan,Van Der Spek,Liam,Excluded,10,0,6,0,1859,0,983,0,2,199
Cavan-Monaghan,Van Der Spek,Liam,Excluded,11,0,6,0,1859,0,983,0,2,199
Clare,Barrett,David,,1,0,0,11500,2576,0,400,400,3,161
Clare,Barrett,David,,2,0,0,11496,2572,4,400,404,3,161
Clare,Barrett,David,Excluded,3,0,3,0,2572,-404,400,0,3,161
Clare,Barrett,David,Excluded,4,0,3,0,2572,0,400,0,3,161
Clare,Barrett,David,Excluded,5,0,3,0,2572,0,400,0,3,161
Clare,Barrett,David,Excluded,6,0,3,0,2572,0,400,0,3,161
Clare,Barrett,David,Excluded,7,0,3,0,2572,0,400,0,3,161
Clare,Barrett,David,Excluded,8,0,3,0,2572,0,400,0,3,161
Clare,Barrett,David,Excluded,9,0,3,0,2572,0,400,0,3,161
Clare,Barrett,David,Excluded,10,0,3,0,2572,0,400,0,3,161
Clare,Breen,Pat,,1,0,0,6494,0,0,5406,5406,3,162
Clare,Breen,Pat,,2,0,0,6491,0,3,5406,5409,3,162
Clare,Breen,Pat,,3,0,0,6446,0,45,5406,5454,3,162
Clare,Breen,Pat,,4,0,0,6422,0,24,5406,5478,3,162
Clare,Breen,Pat,,5,0,0,6406,0,16,5406,5494,3,162
Clare,Breen,Pat,,6,0,0,6322,0,84,5406,5578,3,162
Clare,Breen,Pat,,7,0,0,5913,0,409,5406,5987,3,162
Clare,Breen,Pat,,8,0,0,5499,0,414,5406,6401,3,162
Clare,Breen,Pat,Excluded,9,0,9,0,0,-6401,5406,0,3,162
Clare,Breen,Pat,Excluded,10,0,9,0,0,0,5406,0,3,162
Clare,Carey,Joe,,1,0,0,6216,0,0,5684,5684,3,164
Clare,Carey,Joe,,2,0,0,6212,0,4,5684,5688,3,164
Clare,Carey,Joe,,3,0,0,6179,0,33,5684,5721,3,164
Clare,Carey,Joe,,4,0,0,6155,0,24,5684,5745,3,164
Clare,Carey,Joe,,5,0,0,6129,0,26,5684,5771,3,164
Clare,Carey,Joe,,6,0,0,6086,0,43,5684,5814,3,164
Clare,Carey,Joe,,7,0,0,5415,0,671,5684,6485,3,164
Clare,Carey,Joe,,8,0,0,5231,0,184,5684,6669,3,164
Clare,Carey,Joe,,9,0,0,1707,0,3524,5684,10193,3,164
Clare,Carey,Joe,Elected,10,0,10,555,0,1152,5684,11345,3,164
Clare,Conway,Martin,,1,0,0,9615,691,0,2285,2285,3,165
Clare,Conway,Martin,,2,0,0,9613,689,2,2285,2287,3,165
Clare,Conway,Martin,,3,0,0,9590,666,23,2285,2310,3,165
Clare,Conway,Martin,,4,0,0,9578,654,12,2285,2322,3,165
Clare,Conway,Martin,,5,0,0,9560,636,18,2285,2340,3,165
Clare,Conway,Martin,,6,0,0,9476,552,84,2285,2424,3,165
Clare,Conway,Martin,Excluded,7,0,7,0,552,-2424,2285,0,3,165
Clare,Conway,Martin,Excluded,8,0,7,0,552,0,2285,0,3,165
Clare,Conway,Martin,Excluded,9,0,7,0,552,0,2285,0,3,165
Clare,Conway,Martin,Excluded,10,0,7,0,552,0,2285,0,3,165
Clare,Crowe,Cathal,,1,0,0,3545,0,0,8355,8355,3,166
Clare,Crowe,Cathal,,2,0,0,3528,0,17,8355,8372,3,166
Clare,Crowe,Cathal,,3,0,0,3498,0,30,8355,8402,3,166
Clare,Crowe,Cathal,,4,0,0,3392,0,106,8355,8508,3,166
Clare,Crowe,Cathal,,5,0,0,3359,0,33,8355,8541,3,166
Clare,Crowe,Cathal,,6,0,0,3259,0,100,8355,8641,3,166
Clare,Crowe,Cathal,,7,0,0,3066,0,193,8355,8834,3,166
Clare,Crowe,Cathal,,8,0,0,1785,0,1281,8355,10115,3,166
Clare,Crowe,Cathal,,9,0,0,1241,0,544,8355,10659,3,166
Clare,Crowe,Cathal,Elected,10,0,10,429,0,812,8355,11471,3,166
Clare,Dooley,Timmy,,1,0,0,4137,0,0,7763,7763,3,167
Clare,Dooley,Timmy,,2,0,0,4133,0,4,7763,7767,3,167
Clare,Dooley,Timmy,,3,0,0,4117,0,16,7763,7783,3,167
Clare,Dooley,Timmy,,4,0,0,4095,0,22,7763,7805,3,167
Clare,Dooley,Timmy,,5,0,0,4074,0,21,7763,7826,3,167
Clare,Dooley,Timmy,,6,0,0,3994,0,80,7763,7906,3,167
Clare,Dooley,Timmy,,7,0,0,3813,0,181,7763,8087,3,167
Clare,Dooley,Timmy,,8,0,0,2650,0,1163,7763,9250,3,167
Clare,Dooley,Timmy,,9,0,0,1957,0,693,7763,9943,3,167
Clare,Dooley,Timmy,,10,0,10,1270,0,687,7763,10630,3,167
Clare,Garvey,Roisin,,1,0,0,6276,0,0,5624,5624,3,168
Clare,Garvey,Roisin,,2,0,0,6260,0,16,5624,5640,3,168
Clare,Garvey,Roisin,,3,0,0,6165,0,95,5624,5735,3,168
Clare,Garvey,Roisin,,4,0,0,6122,0,43,5624,5778,3,168
Clare,Garvey,Roisin,,5,0,0,5687,0,435,5624,6213,3,168
Clare,Garvey,Roisin,,6,0,0,5563,0,124,5624,6337,3,168
Clare,Garvey,Roisin,,7,0,0,5274,0,289,5624,6626,3,168
Clare,Garvey,Roisin,,8,0,0,4941,0,333,5624,6959,3,168
Clare,Garvey,Roisin,,9,0,0,4561,0,380,5624,7339,3,168
Clare,Garvey,Roisin,Excluded,10,0,10,0,0,-7339,5624,0,3,168
Clare,Leahy,Michael,,1,0,0,11196,2272,0,704,704,3,169
Clare,Leahy,Michael,,2,0,0,11136,2212,60,704,764,3,169
Clare,Leahy,Michael,,3,0,0,11093,2169,43,704,807,3,169
Clare,Leahy,Michael,Excluded,4,0,4,0,2169,-807,704,0,3,169
Clare,Leahy,Michael,Excluded,5,0,4,0,2169,0,704,0,3,169
Clare,Leahy,Michael,Excluded,6,0,4,0,2169,0,704,0,3,169
Clare,Leahy,Michael,Excluded,7,0,4,0,2169,0,704,0,3,169
Clare,Leahy,Michael,Excluded,8,0,4,0,2169,0,704,0,3,169
Clare,Leahy,Michael,Excluded,9,0,4,0,2169,0,704,0,3,169
Clare,Leahy,Michael,Excluded,10,0,4,0,2169,0,704,0,3,169
Clare,Leyden,Trudy Ann,,1,0,0,11682,2758,0,218,218,3,170
Clare,Leyden,Trudy Ann,,2,0,0,11678,2754,4,218,222,3,170
Clare,Leyden,Trudy Ann,Excluded,3,0,3,0,2754,-222,218,0,3,170
Clare,Leyden,Trudy Ann,Excluded,4,0,3,0,2754,0,218,0,3,170
Clare,Leyden,Trudy Ann,Excluded,5,0,3,0,2754,0,218,0,3,170
Clare,Leyden,Trudy Ann,Excluded,6,0,3,0,2754,0,218,0,3,170
Clare,Leyden,Trudy Ann,Excluded,7,0,3,0,2754,0,218,0,3,170
Clare,Leyden,Trudy Ann,Excluded,8,0,3,0,2754,0,218,0,3,170
Clare,Leyden,Trudy Ann,Excluded,9,0,3,0,2754,0,218,0,3,170
Clare,Leyden,Trudy Ann,Excluded,10,0,3,0,2754,0,218,0,3,170
Clare,McInerney,Rita,,1,0,0,7764,0,0,4136,4136,3,171
Clare,McInerney,Rita,,2,0,0,7754,0,10,4136,4146,3,171
Clare,McInerney,Rita,,3,0,0,7721,0,33,4136,4179,3,171
Clare,McInerney,Rita,,4,0,0,7667,0,54,4136,4233,3,171
Clare,McInerney,Rita,,5,0,0,7650,0,17,4136,4250,3,171
Clare,McInerney,Rita,,6,0,0,7460,0,190,4136,4440,3,171
Clare,McInerney,Rita,,7,0,0,7294,0,166,4136,4606,3,171
Clare,McInerney,Rita,Excluded,8,0,8,0,0,-4606,4136,0,3,171
Clare,McInerney,Rita,Excluded,9,0,8,0,0,0,4136,0,3,171
Clare,McInerney,Rita,Excluded,10,0,8,0,0,0,4136,0,3,171
Clare,McNamara,Michael,,1,0,0,4568,0,0,7332,7332,3,172
Clare,McNamara,Michael,,2,0,0,4550,0,18,7332,7350,3,172
Clare,McNamara,Michael,,3,0,0,4435,0,115,7332,7465,3,172
Clare,McNamara,Michael,,4,0,0,4312,0,123,7332,7588,3,172
Clare,McNamara,Michael,,5,0,0,4198,0,114,7332,7702,3,172
Clare,McNamara,Michael,,6,0,0,3731,0,467,7332,8169,3,172
Clare,McNamara,Michael,,7,0,0,3365,0,366,7332,8535,3,172
Clare,McNamara,Michael,,8,0,0,2520,0,845,7332,9380,3,172
Clare,McNamara,Michael,,9,0,0,1787,0,733,7332,10113,3,172
Clare,McNamara,Michael,Elected,10,0,10,0,0,2092,7332,12205,3,172
Clare,O'Brien,Conor,,1,0,0,11713,2789,0,187,187,3,173
Clare,O'Brien,Conor,Excluded,2,0,2,0,2789,-187,187,0,3,173
Clare,O'Brien,Conor,Excluded,3,0,2,0,2789,0,187,0,3,173
Clare,O'Brien,Conor,Excluded,4,0,2,0,2789,0,187,0,3,173
Clare,O'Brien,Conor,Excluded,5,0,2,0,2789,0,187,0,3,173
Clare,O'Brien,Conor,Excluded,6,0,2,0,2789,0,187,0,3,173
Clare,O'Brien,Conor,Excluded,7,0,2,0,2789,0,187,0,3,173
Clare,O'Brien,Conor,Excluded,8,0,2,0,2789,0,187,0,3,173
Clare,O'Brien,Conor,Excluded,9,0,2,0,2789,0,187,0,3,173
Clare,O'Brien,Conor,Excluded,10,0,2,0,2789,0,187,0,3,173
Clare,O'Donohoe,Theresa,,1,0,0,10704,1780,0,1196,1196,3,174
Clare,O'Donohoe,Theresa,,2,0,0,10693,1769,11,1196,1207,3,174
Clare,O'Donohoe,Theresa,,3,0,0,10646,1722,47,1196,1254,3,174
Clare,O'Donohoe,Theresa,,4,0,0,10614,1690,32,1196,1286,3,174
Clare,O'Donohoe,Theresa,Excluded,5,0,5,0,1690,-1286,1196,0,3,174
Clare,O'Donohoe,Theresa,Excluded,6,0,5,0,1690,0,1196,0,3,174
Clare,O'Donohoe,Theresa,Excluded,7,0,5,0,1690,0,1196,0,3,174
Clare,O'Donohoe,Theresa,Excluded,8,0,5,0,1690,0,1196,0,3,174
Clare,O'Donohoe,Theresa,Excluded,9,0,5,0,1690,0,1196,0,3,174
Clare,O'Donohoe,Theresa,Excluded,10,0,5,0,1690,0,1196,0,3,174
Clare,Woulfe,Joseph,,1,0,0,10682,1758,0,1218,1218,3,175
Clare,Woulfe,Joseph,,2,0,0,10674,1750,8,1218,1226,3,175
Clare,Woulfe,Joseph,,3,0,0,10615,1691,59,1218,1285,3,175
Clare,Woulfe,Joseph,,4,0,0,10498,1574,117,1218,1402,3,175
Clare,Woulfe,Joseph,,5,0,0,10396,1472,102,1218,1504,3,175
Clare,Woulfe,Joseph,Excluded,6,0,6,0,1472,-1504,1218,0,3,175
Clare,Woulfe,Joseph,Excluded,7,0,6,0,1472,0,1218,0,3,175
Clare,Woulfe,Joseph,Excluded,8,0,6,0,1472,0,1218,0,3,175
Clare,Woulfe,Joseph,Excluded,9,0,6,0,1472,0,1218,0,3,175
Clare,Woulfe,Joseph,Excluded,10,0,6,0,1472,0,1218,0,3,175
Clare,Wynne,Violet-Anne,,1,0,0,2913,0,0,8987,8987,3,176
Clare,Wynne,Violet-Anne,,2,0,0,2902,0,11,8987,8998,3,176
Clare,Wynne,Violet-Anne,,3,0,0,2837,0,65,8987,9063,3,176
Clare,Wynne,Violet-Anne,,4,0,0,2758,0,79,8987,9142,3,176
Clare,Wynne,Violet-Anne,,5,0,0,2301,0,457,8987,9599,3,176
Clare,Wynne,Violet-Anne,,6,0,0,2093,0,208,8987,9807,3,176
Clare,Wynne,Violet-Anne,,7,0,0,2011,0,82,8987,9889,3,176
Clare,Wynne,Violet-Anne,,8,0,0,1818,0,193,8987,10082,3,176
Clare,Wynne,Violet-Anne,,9,0,0,1609,0,209,8987,10291,3,176
Clare,Wynne,Violet-Anne,Elected,10,0,10,0,0,1612,8987,11903,3,176
Cork East,Buckley,Pat,Elected,1,0,1,0,0,0,12587,12587,4,161
Cork East,Buckley,Pat,Elected,2,1028,1,0,0,-1678,12587,10909,4,161
Cork East,Buckley,Pat,Elected,3,1028,1,0,0,0,12587,10909,4,161
Cork East,Buckley,Pat,Elected,4,1028,1,0,0,0,12587,10909,4,161
Cork East,Buckley,Pat,Elected,5,1028,1,0,0,0,12587,10909,4,161
Cork East,Buckley,Pat,Elected,6,1028,1,0,0,0,12587,10909,4,161
Cork East,Buckley,Pat,Elected,7,1028,1,0,0,0,12587,10909,4,161
Cork East,Buckley,Pat,Elected,8,1028,1,0,0,0,12587,10909,4,161
Cork East,Conor,Hannon,,1,0,0,9572,1391,0,1337,1337,4,162
Cork East,Conor,Hannon,,2,0,0,9409,1228,163,1337,1500,4,162
Cork East,Conor,Hannon,,3,0,0,9387,1206,22,1337,1522,4,162
Cork East,Conor,Hannon,,4,0,0,9211,1030,176,1337,1698,4,162
Cork East,Conor,Hannon,Excluded,5,0,5,0,1030,-1698,1337,0,4,162
Cork East,Conor,Hannon,Excluded,6,0,5,0,1030,0,1337,0,4,162
Cork East,Conor,Hannon,Excluded,7,0,5,0,1030,0,1337,0,4,162
Cork East,Conor,Hannon,Excluded,8,0,5,0,1030,0,1337,0,4,162
Cork East,Kiely,Thomas,,1,0,0,10474,2293,0,435,435,4,163
Cork East,Kiely,Thomas,,2,0,0,10330,2149,144,435,579,4,163
Cork East,Kiely,Thomas,,3,0,0,10280,2099,50,435,629,4,163
Cork East,Kiely,Thomas,Excluded,4,0,4,0,2099,-629,435,0,4,163
Cork East,Kiely,Thomas,Excluded,5,0,4,0,2099,0,435,0,4,163
Cork East,Kiely,Thomas,Excluded,6,0,4,0,2099,0,435,0,4,163
Cork East,Kiely,Thomas,Excluded,7,0,4,0,2099,0,435,0,4,163
Cork East,Kiely,Thomas,Excluded,8,0,4,0,2099,0,435,0,4,163
Cork East,Linehan-Foley,Mary,,1,0,0,7006,0,0,3903,3903,4,164
Cork East,Linehan-Foley,Mary,,2,0,0,6621,0,385,3903,4288,4,164
Cork East,Linehan-Foley,Mary,,3,0,0,6546,0,75,3903,4363,4,164
Cork East,Linehan-Foley,Mary,,4,0,0,6224,0,322,3903,4685,4,164
Cork East,Linehan-Foley,Mary,,5,0,0,5846,0,378,3903,5063,4,164
Cork East,Linehan-Foley,Mary,,6,0,0,5025,0,821,3903,5884,4,164
Cork East,Linehan-Foley,Mary,,7,0,0,4923,0,102,3903,5986,4,164
Cork East,Linehan-Foley,Mary,Excluded,8,0,8,0,0,-5986,3903,0,4,164
Cork East,O'Connor,James,,1,0,0,3883,0,0,7026,7026,4,165
Cork East,O'Connor,James,,2,0,0,3777,0,106,7026,7132,4,165
Cork East,O'Connor,James,,3,0,0,3766,0,11,7026,7143,4,165
Cork East,O'Connor,James,,4,0,0,3721,0,45,7026,7188,4,165
Cork East,O'Connor,James,,5,0,0,3544,0,177,7026,7365,4,165
Cork East,O'Connor,James,,6,0,0,3140,0,404,7026,7769,4,165
Cork East,O'Connor,James,,7,0,0,2816,0,324,7026,8093,4,165
Cork East,O'Connor,James,Elected,8,0,8,1178,0,1638,7026,9731,4,165
Cork East,O'Driscoll,Pa,,1,0,0,6355,0,0,4554,4554,4,166
Cork East,O'Driscoll,Pa,,2,0,0,6318,0,37,4554,4591,4,166
Cork East,O'Driscoll,Pa,,3,0,0,6305,0,13,4554,4604,4,166
Cork East,O'Driscoll,Pa,,4,0,0,6255,0,50,4554,4654,4,166
Cork East,O'Driscoll,Pa,,5,0,0,6173,0,82,4554,4736,4,166
Cork East,O'Driscoll,Pa,,6,0,0,5935,0,238,4554,4974,4,166
Cork East,O'Driscoll,Pa,Excluded,7,0,7,0,0,-4974,4554,0,4,166
Cork East,O'Driscoll,Pa,Excluded,8,0,7,0,0,0,4554,0,4,166
Cork East,O'Grady,Shane,,1,0,0,10642,2461,0,267,267,4,167
Cork East,O'Grady,Shane,,2,0,0,10575,2394,67,267,334,4,167
Cork East,O'Grady,Shane,Excluded,3,0,3,0,2394,-334,267,0,4,167
Cork East,O'Grady,Shane,Excluded,4,0,3,0,2394,0,267,0,4,167
Cork East,O'Grady,Shane,Excluded,5,0,3,0,2394,0,267,0,4,167
Cork East,O'Grady,Shane,Excluded,6,0,3,0,2394,0,267,0,4,167
Cork East,O'Grady,Shane,Excluded,7,0,3,0,2394,0,267,0,4,167
Cork East,O'Grady,Shane,Excluded,8,0,3,0,2394,0,267,0,4,167
Cork East,O'Keeffe,Kevin,,1,0,0,3495,0,0,7414,7414,4,168
Cork East,O'Keeffe,Kevin,,2,0,0,3407,0,88,7414,7502,4,168
Cork East,O'Keeffe,Kevin,,3,0,0,3372,0,35,7414,7537,4,168
Cork East,O'Keeffe,Kevin,,4,0,0,3298,0,74,7414,7611,4,168
Cork East,O'Keeffe,Kevin,,5,0,0,2993,0,305,7414,7916,4,168
Cork East,O'Keeffe,Kevin,,6,0,0,2844,0,149,7414,8065,4,168
Cork East,O'Keeffe,Kevin,,7,0,0,2123,0,721,7414,8786,4,168
Cork East,O'Keeffe,Kevin,,8,0,8,1831,0,292,7414,9078,4,168
Cork East,O'Leary,Sean,,1,0,0,10845,2664,0,64,64,4,169
Cork East,O'Leary,Sean,,2,0,0,10833,2652,12,64,76,4,169
Cork East,O'Leary,Sean,Excluded,3,0,3,0,2652,-76,64,0,4,169
Cork East,O'Leary,Sean,Excluded,4,0,3,0,2652,0,64,0,4,169
Cork East,O'Leary,Sean,Excluded,5,0,3,0,2652,0,64,0,4,169
Cork East,O'Leary,Sean,Excluded,6,0,3,0,2652,0,64,0,4,169
Cork East,O'Leary,Sean,Excluded,7,0,3,0,2652,0,64,0,4,169
Cork East,O'Leary,Sean,Excluded,8,0,3,0,2652,0,64,0,4,169
Cork East,Quaide,Liam,,1,0,0,7160,0,0,3749,3749,4,170
Cork East,Quaide,Liam,,2,0,0,6885,0,275,3749,4024,4,170
Cork East,Quaide,Liam,,3,0,0,6834,0,51,3749,4075,4,170
Cork East,Quaide,Liam,,4,0,0,6681,0,153,3749,4228,4,170
Cork East,Quaide,Liam,,5,0,0,6467,0,214,3749,4442,4,170
Cork East,Quaide,Liam,Excluded,6,0,6,0,0,-4442,3749,0,4,170
Cork East,Quaide,Liam,Excluded,7,0,6,0,0,0,3749,0,4,170
Cork East,Quaide,Liam,Excluded,8,0,6,0,0,0,3749,0,4,170
Cork East,Sherlock,Sea/n,,1,0,0,4299,0,0,6610,6610,4,171
Cork East,Sherlock,Sea/n,,2,0,0,4067,0,232,6610,6842,4,171
Cork East,Sherlock,Sea/n,,3,0,0,3983,0,84,6610,6926,4,171
Cork East,Sherlock,Sea/n,,4,0,0,3780,0,203,6610,7129,4,171
Cork East,Sherlock,Sea/n,,5,0,0,3620,0,160,6610,7289,4,171
Cork East,Sherlock,Sea/n,,6,0,0,1976,0,1644,6610,8933,4,171
Cork East,Sherlock,Sea/n,,7,0,0,1015,0,961,6610,9894,4,171
Cork East,Sherlock,Sea/n,Elected,8,0,8,0,0,1343,6610,11237,4,171
Cork East,Shinnick,Frank,,1,0,0,10454,2273,0,455,455,4,172
Cork East,Shinnick,Frank,,2,0,0,10349,2168,105,455,560,4,172
Cork East,Shinnick,Frank,,3,0,0,10311,2130,38,455,598,4,172
Cork East,Shinnick,Frank,Excluded,4,0,4,0,2130,-598,455,0,4,172
Cork East,Shinnick,Frank,Excluded,5,0,4,0,2130,0,455,0,4,172
Cork East,Shinnick,Frank,Excluded,6,0,4,0,2130,0,455,0,4,172
Cork East,Shinnick,Frank,Excluded,7,0,4,0,2130,0,455,0,4,172
Cork East,Shinnick,Frank,Excluded,8,0,4,0,2130,0,455,0,4,172
Cork East,Stanton,David,,1,0,0,4766,0,0,6143,6143,4,173
Cork East,Stanton,David,,2,0,0,4702,0,64,6143,6207,4,173
Cork East,Stanton,David,,3,0,0,4695,0,7,6143,6214,4,173
Cork East,Stanton,David,,4,0,0,4664,0,31,6143,6245,4,173
Cork East,Stanton,David,,5,0,0,4591,0,73,6143,6318,4,173
Cork East,Stanton,David,,6,0,0,3952,0,639,6143,6957,4,173
Cork East,Stanton,David,,7,0,0,1333,0,2619,6143,9576,4,173
Cork East,Stanton,David,Elected,8,0,8,600,0,733,6143,10309,4,173
Cork North Central,Barry,Mick,,1,0,0,6653,0,0,3703,3703,5,161
Cork North Central,Barry,Mick,,2,0,0,5194,0,1459,3703,5162,5,161
Cork North Central,Barry,Mick,,3,0,0,5171,0,23,3703,5185,5,161
Cork North Central,Barry,Mick,,4,0,0,5127,0,44,3703,5229,5,161
Cork North Central,Barry,Mick,,5,0,0,4899,0,228,3703,5457,5,161
Cork North Central,Barry,Mick,,6,0,0,4780,0,119,3703,5576,5,161
Cork North Central,Barry,Mick,,7,0,0,4762,0,18,3703,5594,5,161
Cork North Central,Barry,Mick,,8,0,0,4728,0,34,3703,5628,5,161
Cork North Central,Barry,Mick,,9,0,0,4375,0,353,3703,5981,5,161
Cork North Central,Barry,Mick,,10,0,0,4157,0,218,3703,6199,5,161
Cork North Central,Barry,Mick,,11,0,0,3541,0,616,3703,6815,5,161
Cork North Central,Barry,Mick,,12,0,0,3151,0,390,3703,7205,5,161
Cork North Central,Barry,Mick,,13,0,0,2931,0,220,3703,7425,5,161
Cork North Central,Barry,Mick,Elected,14,0,14,960,0,1971,3703,9396,5,161
Cork North Central,Burke,Colm,,1,0,0,3710,0,0,6646,6646,5,162
Cork North Central,Burke,Colm,,2,0,0,3639,0,71,6646,6717,5,162
Cork North Central,Burke,Colm,,3,0,0,3625,0,14,6646,6731,5,162
Cork North Central,Burke,Colm,,4,0,0,3618,0,7,6646,6738,5,162
Cork North Central,Burke,Colm,,5,0,0,3608,0,10,6646,6748,5,162
Cork North Central,Burke,Colm,,6,0,0,3581,0,27,6646,6775,5,162
Cork North Central,Burke,Colm,,7,0,0,2870,0,711,6646,7486,5,162
Cork North Central,Burke,Colm,,8,0,0,2739,0,131,6646,7617,5,162
Cork North Central,Burke,Colm,,9,0,0,2669,0,70,6646,7687,5,162
Cork North Central,Burke,Colm,,10,0,0,2573,0,96,6646,7783,5,162
Cork North Central,Burke,Colm,,11,0,0,2155,0,418,6646,8201,5,162
Cork North Central,Burke,Colm,,12,0,0,1686,0,469,6646,8670,5,162
Cork North Central,Burke,Colm,,13,0,0,1239,0,447,6646,9117,5,162
Cork North Central,Burke,Colm,Elected,14,0,14,0,0,1532,6646,10649,5,162
Cork North Central,Coughlan,James,,1,0,0,10176,2410,0,180,180,5,163
Cork North Central,Coughlan,James,,2,0,0,10055,2289,121,180,301,5,163
Cork North Central,Coughlan,James,,3,0,0,10045,2279,10,180,311,5,163
Cork North Central,Coughlan,James,,4,0,0,10029,2263,16,180,327,5,163
Cork North Central,Coughlan,James,Excluded,5,0,5,0,2263,-327,180,0,5,163
Cork North Central,Coughlan,James,Excluded,6,0,5,0,2263,0,180,0,5,163
Cork North Central,Coughlan,James,Excluded,7,0,5,0,2263,0,180,0,5,163
Cork North Central,Coughlan,James,Excluded,8,0,5,0,2263,0,180,0,5,163
Cork North Central,Coughlan,James,Excluded,9,0,5,0,2263,0,180,0,5,163
Cork North Central,Coughlan,James,Excluded,10,0,5,0,2263,0,180,0,5,163
Cork North Central,Coughlan,James,Excluded,11,0,5,0,2263,0,180,0,5,163
Cork North Central,Coughlan,James,Excluded,12,0,5,0,2263,0,180,0,5,163
Cork North Central,Coughlan,James,Excluded,13,0,5,0,2263,0,180,0,5,163
Cork North Central,Coughlan,James,Excluded,14,0,5,0,2263,0,180,0,5,163
Cork North Central,Fitzgerald,Tony,,1,0,0,7018,0,0,3338,3338,5,164
Cork North Central,Fitzgerald,Tony,,2,0,0,6844,0,174,3338,3512,5,164
Cork North Central,Fitzgerald,Tony,,3,0,0,6830,0,14,3338,3526,5,164
Cork North Central,Fitzgerald,Tony,,4,0,0,6825,0,5,3338,3531,5,164
Cork North Central,Fitzgerald,Tony,,5,0,0,6780,0,45,3338,3576,5,164
Cork North Central,Fitzgerald,Tony,,6,0,0,6768,0,12,3338,3588,5,164
Cork North Central,Fitzgerald,Tony,,7,0,0,6746,0,22,3338,3610,5,164
Cork North Central,Fitzgerald,Tony,,8,0,0,6429,0,317,3338,3927,5,164
Cork North Central,Fitzgerald,Tony,,9,0,0,6395,0,34,3338,3961,5,164
Cork North Central,Fitzgerald,Tony,,10,0,0,6294,0,101,3338,4062,5,164
Cork North Central,Fitzgerald,Tony,,11,0,0,6100,0,194,3338,4256,5,164
Cork North Central,Fitzgerald,Tony,Excluded,12,0,12,0,0,-4256,3338,0,5,164
Cork North Central,Fitzgerald,Tony,Excluded,13,0,12,0,0,0,3338,0,5,164
Cork North Central,Fitzgerald,Tony,Excluded,14,0,12,0,0,0,3338,0,5,164
Cork North Central,Gould,Thomas,Elected,1,0,1,0,0,0,13811,13811,5,165
Cork North Central,Gould,Thomas,Elected,2,603,1,0,0,-3455,13811,10356,5,165
Cork North Central,Gould,Thomas,Elected,3,603,1,0,0,0,13811,10356,5,165
Cork North Central,Gould,Thomas,Elected,4,603,1,0,0,0,13811,10356,5,165
Cork North Central,Gould,Thomas,Elected,5,603,1,0,0,0,13811,10356,5,165
Cork North Central,Gould,Thomas,Elected,6,603,1,0,0,0,13811,10356,5,165
Cork North Central,Gould,Thomas,Elected,7,603,1,0,0,0,13811,10356,5,165
Cork North Central,Gould,Thomas,Elected,8,603,1,0,0,0,13811,10356,5,165
Cork North Central,Gould,Thomas,Elected,9,603,1,0,0,0,13811,10356,5,165
Cork North Central,Gould,Thomas,Elected,10,603,1,0,0,0,13811,10356,5,165
Cork North Central,Gould,Thomas,Elected,11,603,1,0,0,0,13811,10356,5,165
Cork North Central,Gould,Thomas,Elected,12,603,1,0,0,0,13811,10356,5,165
Cork North Central,Gould,Thomas,Elected,13,603,1,0,0,0,13811,10356,5,165
Cork North Central,Gould,Thomas,Elected,14,603,1,0,0,0,13811,10356,5,165
Cork North Central,Halpin,Sinead,,1,0,0,9235,1469,0,1121,1121,5,166
Cork North Central,Halpin,Sinead,,2,0,0,9061,1295,174,1121,1295,5,166
Cork North Central,Halpin,Sinead,,3,0,0,9047,1281,14,1121,1309,5,166
Cork North Central,Halpin,Sinead,,4,0,0,9031,1265,16,1121,1325,5,166
Cork North Central,Halpin,Sinead,,5,0,0,8960,1194,71,1121,1396,5,166
Cork North Central,Halpin,Sinead,,6,0,0,8912,1146,48,1121,1444,5,166
Cork North Central,Halpin,Sinead,,7,0,0,8891,1125,21,1121,1465,5,166
Cork North Central,Halpin,Sinead,,8,0,0,8853,1087,38,1121,1503,5,166
Cork North Central,Halpin,Sinead,Excluded,9,0,9,0,1087,-1503,1121,0,5,166
Cork North Central,Halpin,Sinead,Excluded,10,0,9,0,1087,0,1121,0,5,166
